CustomerId,Code,Name,Smlturnover,Sean,Priority,ExistTradeAgreement,CentralOffice,BalanceCritical,PaymentCondition,PaymentAvgDays,OldestOpenInvDate,LatestInvDate,LatestPayDate,FirstInvDate,ExistOrsy,ExistOrsy100,TreasuryBill,CustPaymentMethod,GP_,SharedSelfMadeTurnover12m,PlanCurrentYear,TurnoverCurrentYear,FullfilmentCurrentYear,Plan12Months,Turnover12Months,Fullfilment12Months,SalesTargetYtm,ActualSalesYtm,SalesTargetMonth,ActualSalesMonth,TrendActualSalesYtm,TrendArticlesYtm,TrendActualSalesMonth,TrendArticlesMonth,CreditLimit,Balance,BalanceOutOfLimit,Coefficient,Color,BillOfExchange,CustomerOwnTurnover,Potential,RegBalance,UpTo30Days,From31To60Days,From61To90Days,Over90Days,Turnover6Months,TurnoverLastYear,BlueCoatsNo,GrayCoatsNo,TopDivision,Division,TopBranch,Branch,SecBranch,Status,FinStatus,Customer12MonthsPlan,CalculatedNumberOfVisits,CalculatedTimeAtCustomer,BusinessUnitCode,CustomerIsActive,CustPaymentConditionId,DateLastPayment,DateLastInvoice_,CentralOfficeCode,EmployeeId
1,00006,Customer 1,K0,N3,12,FALSE,FALSE,0,45 dana,0,,11/07/2016 00:00:00,02/09/2017 00:00:00,03/01/2013 00:00:00,FALSE,TRUE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21256893,0,0,"3,65",4,FALSE,2422438000,0,0,0,0,0,0,0,0,30,50,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,"JKP, JAVNI SERVISI, AERODROM",,2,0,0,0,0,,0,32,02/09/2017 00:00:00,11/07/2016 00:00:00,00006,18
127126,66452,Customer 2,L4,A4,0,TRUE,FALSE,51673332.54,90 dana,78.71,09/18/2023 00:00:00,07/15/2024 00:00:00,07/12/2024 00:00:00,,TRUE,FALSE,0,ZIRO-RACUN,30.09,,75000000,43831210.01,58.44,75000000,68458891.37,91.28,46500000,43831210.01,4425000,2824299,41325148.92,1763,-1515301.97,-627,90000000,76811085.45,55951677.15,1ABC,5,FALSE,1129621000,0,20859408.3,18014395.38,8125279.83,5443371.43,24368630.51,41006911.01,27458755.51,1,0,TRADE,TRADE SPECIJAL,Trade Specijal,DIY Sistemi,,2,2,75000000,0,0,,1,43,01/01/1753 00:00:00,01/01/1753 00:00:00,66452,84
34788,51717,Customer 3,S2,A2,0,FALSE,FALSE,0,30 dana,42.5,05/31/2024 00:00:00,06/10/2024 00:00:00,07/08/2024 00:00:00,10/27/2017 00:00:00,FALSE,FALSE,0,,39.21,,100000,76707.6,76.71,150000,111319.6,74.21,60950,76707.6,11550,0,29082.8,2,0,0,2257118,0,0,"3,77",4,FALSE,260562000,0,0,0,0,0,0,76707.6,82236.8,2,0,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,"BOLNICE,HOTELI,ŠKOLE,OBEZBEĐENJE,OST. SPEC. ODRŽ.",,2,0,150000,0,0,,1,24,10/06/2020 00:00:00,04/08/2024 00:00:00,51717,1183
37566,49982,Customer 4,K0,N1,0,FALSE,FALSE,0,30 dana,0,,06/08/2020 00:00:00,06/26/2020 00:00:00,01/13/2017 00:00:00,FALSE,FALSE,0,,53.56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,FALSE,0,200000,0,0,0,0,0,0,0,3,1,DRVO,DRVO,"Nameštaj, puno drvo",MASIV - PROIZVODNJA NAMEŠTAJA I STOLICA,,2,0,0,0,0,,0,24,06/26/2020 00:00:00,06/08/2020 00:00:00,49982,1107
115666,43652002,Customer 5,K0,R3,0,FALSE,FALSE,0,30 dana,0,,,,,FALSE,FALSE,0,,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486354,4320,4320,"3,77",4,FALSE,291721000,500000,0,0,0,0,0,0,0,0,0,TRADE,TRADE,Trgovina Robna Kuća,Trgovina Robna Kuća,,2,2,0,0,0,43652002,0,24,01/01/1753 00:00:00,01/01/1753 00:00:00,43652,473
39799,48849,Customer 6,K0,N2,0,FALSE,FALSE,0,30 dana,0,,09/04/2018 00:00:00,12/18/2019 00:00:00,06/28/2016 00:00:00,FALSE,FALSE,0,,41.98,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150338,0,0,"3,52",4,FALSE,23140000,0,0,0,0,0,0,0,0,4,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO MEHANIČARI,,2,0,0,0,0,,0,24,12/18/2019 00:00:00,09/04/2018 00:00:00,48849,21
19056,37725,Customer 7,K0,N1,61,FALSE,FALSE,0,0 dana,0,,03/26/2015 00:00:00,03/27/2015 00:00:00,03/26/2015 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,AUTO,AUTO TRADE,AUTO TRADE,Auto prodavnica,,2,0,0,0,0,,0,1,03/27/2015 00:00:00,03/26/2015 00:00:00,37725,7
33897,37101008,Customer 8,K0,N4,0,FALSE,FALSE,0,0 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,STEČAJ,1,FALSE,3039000,0,0,0,0,0,0,0,0,0,0,AUTO,AUTO TRADE,AUTO TRADE,Benzinska stanica u gradu,,2,0,0,0,0,37101008,0,1,01/01/1753 00:00:00,01/01/1753 00:00:00,37101,19
35755,47035,Customer 9,K0,N1,0,FALSE,FALSE,0,30 dana,0,,02/07/2017 00:00:00,02/08/2017 00:00:00,08/31/2015 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,"3,95",4,FALSE,15832000,0,0,0,0,0,0,0,0,1,2,AUTO,CARGO,CARGO MEHANIČARI,AUTOBUSKE KOMPANIJE,,2,0,0,0,0,,0,24,02/08/2017 00:00:00,02/07/2017 00:00:00,47035,652
16353,34610,Customer 10,K0,N1,61,FALSE,FALSE,0,25 dana,0,05/18/2021 00:00:00,05/18/2021 00:00:00,06/01/2021 00:00:00,09/14/2016 00:00:00,FALSE,FALSE,0,,32.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62274,0,0,"3,6",4,FALSE,9414000,150000,0,0,0,0,0,0,0,2,0,DRVO,GRADNJA,Građevinska stolarija,Proizvodnja i montaža Alu-PVC stolarije,,2,0,0,0,0,,0,22,10/03/2016 00:00:00,10/31/2016 00:00:00,34610,1346
7929,23103,Customer 11,S2,R1,61,FALSE,FALSE,0,30 dana,121,06/20/2024 00:00:00,06/20/2024 00:00:00,06/12/2024 00:00:00,05/20/2013 00:00:00,FALSE,TRUE,0,,31.94,,450000,84040.08,18.68,300000,166181.15,55.39,229950,84040.08,22500,0,-27036.67,-3,0,0,100000,58775.64,0,"3,45",4,FALSE,7264000,700000,58775.64,0,0,0,0,84040.08,193217.82,2,0,AUTO,AUTO,AUTO KAROSERIJA,AUTO KAROSERIJA (LIMARI I FARBARI),AUTO MEHANIČARI,2,0,300000,0,0,,1,24,10/12/2020 00:00:00,10/24/2020 00:00:00,23103,1279
47274,54169,Customer 12,K0,N3,0,FALSE,FALSE,0,30 dana,0,,08/06/2019 00:00:00,11/01/2019 00:00:00,02/06/2019 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,43.31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,FALSE,0,300000,0,0,0,0,0,0,0,7,450,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,INDUSTRIJA ODEĆE I OBUĆE,,2,0,0,0,0,,0,24,11/01/2019 00:00:00,08/06/2019 00:00:00,54169,1225
124535,64152,Customer 13,S1,R1,0,FALSE,FALSE,0,20 dana,25.5,06/20/2024 00:00:00,07/09/2024 00:00:00,07/09/2024 00:00:00,08/29/2022 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,38.92,,60000,68692.9,114.49,120000,67851.1,56.54,42780,68692.9,9480,841.8,47117.74,14,841.8,2,50000,6565.38,1689.06,"2,5C",6,FALSE,4422000,400000,4876.32,1689.06,0,0,0,67851.1,20733.36,2,1,METAL,INSTALACIJE,ELEKTROINSTALACIJE,"KOMUNIKACIJE, NADZOR I ALARMNI SISTEM",,2,2,120000,0,0,,1,20,01/01/1753 00:00:00,01/01/1753 00:00:00,64152,1107
6376,20084,Customer 14,K0,N1,61,FALSE,FALSE,0,30 dana,0,,10/14/2014 00:00:00,01/29/2015 00:00:00,12/26/2012 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,6,0,DRVO,DRVO,"Nameštaj, pločasti materijal",PLOČASTI MATERIJAL - PROIZVODNJA NAMEŠTAJA,,2,0,0,0,0,,0,24,01/29/2015 00:00:00,10/14/2014 00:00:00,20084,16
114952,66357,Customer 15,S1,A1,0,FALSE,FALSE,0,30 dana,22.66,05/07/2024 00:00:00,05/07/2024 00:00:00,06/13/2024 00:00:00,06/26/2023 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,34.5,,0,4659.9,0,0,40511.33,0,0,4659.9,0,0,123.9,0,0,0,50000,0,0,"3,25",4,FALSE,15294000,500000,0,0,0,0,0,4659.9,40387.43,1,0,TRADE,TRADE,Trgovina Veleprodaja,Trgovina Veleprodaja,,2,0,0,0,0,,1,24,01/01/1753 00:00:00,01/01/1753 00:00:00,66357,1251
100129,58472,Customer 16,K0,N2,0,FALSE,FALSE,0,30 dana,0,12/20/2022 00:00:00,12/20/2022 00:00:00,12/30/2022 00:00:00,10/28/2020 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,42.01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493044,0,0,"3,8",4,FALSE,41087000,600000,0,0,0,0,0,0,0,5,0,DRVO,GRADNJA,GRAĐEVINSKA LIMARIJA,GRAĐEVINSKI LIMARI I KROVAŠI,,2,0,0,0,0,,0,24,01/01/1753 00:00:00,01/01/1753 00:00:00,58472,1346
39798,48969,Customer 17,S2,A3,0,TRUE,FALSE,0,30 dana,4.6,07/11/2024 00:00:00,07/12/2024 00:00:00,12/15/2023 00:00:00,12/15/2016 00:00:00,FALSE,TRUE,0,,47.84,,500000,84990,17,500000,291488.62,58.3,275100,84990,38500,84990,-124358.11,-30,-95277.34,-7,4171461,108805.86,0,"3,72",4,FALSE,419833000,2500000,108805.86,0,0,0,0,0,418563.23,5,125,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,"BOLNICE,HOTELI,ŠKOLE,OBEZBEĐENJE,OST. SPEC. ODRŽ.",Trgovina Veleprodaja,2,0,500000,0,0,,1,24,09/17/2020 00:00:00,05/26/2022 00:00:00,48969,360
8177,23476,Customer 18,K0,N1,61,FALSE,FALSE,0,20 dana,0,,11/08/2017 00:00:00,01/22/2018 00:00:00,04/15/2013 00:00:00,FALSE,FALSE,0,,62.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,"2,6",6,FALSE,2374000,0,0,0,0,0,0,0,0,1,0,METAL,INSTALACIJE,HVAC - INSTALACIJE,KLIMA SPLIT SISTEM,,2,0,0,0,0,,0,20,01/22/2018 00:00:00,11/08/2017 00:00:00,23476,652
3735,13989,Customer 19,K0,N1,61,FALSE,FALSE,0,0 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,2,0,DRVO,GRADNJA,Gradnja završni radovi,"ZAVRŠNI RADOVI U GRAĐ. - FASADE, MERMER, KAMENOR.",,2,0,0,0,0,,0,1,01/01/1753 00:00:00,01/01/1753 00:00:00,13989,9
38081,47902,Customer 20,K0,A1,0,FALSE,FALSE,0,20 dana,0,,02/10/2016 00:00:00,02/12/2016 00:00:00,02/10/2016 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,"3,5",4,FALSE,10023000,0,0,0,0,0,0,0,0,2,0,METAL,NETRADICIONALNI,Netradicionalni,Netradicionalni - ostalo,,2,0,0,0,0,,0,20,02/12/2016 00:00:00,02/10/2016 00:00:00,47902,651
42306,53880,Customer 21,K0,N2,0,FALSE,FALSE,0,30 dana,0,,11/01/2019 00:00:00,11/05/2019 00:00:00,,FALSE,FALSE,0,ZIRO-RACUN,34.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314522,0,0,"3,52",4,FALSE,90771000,0,0,0,0,0,0,0,0,2,0,AUTO,CARGO,CARGO MEHANIČARI,CARGO - PREVOZNICI (SOPSTVENO ODRŽAVANJE),,2,0,0,0,0,,0,24,11/05/2019 00:00:00,11/01/2019 00:00:00,53880,18
25228,44429,Customer 22,K0,N3,0,FALSE,FALSE,0,0 dana,0,,04/11/2014 00:00:00,04/12/2014 00:00:00,04/11/2014 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,6,0,METAL,ODRŽAVANJE,HRANA/HEMIJA/LEKOVI,"PROIZVODNJA I PRERADA KARTONA, ŠTAMPARIJE",,2,0,0,0,0,,0,1,04/12/2014 00:00:00,04/11/2014 00:00:00,44429,14
23572,42762,Customer 23,M2A,A4,0,FALSE,TRUE,0,60 dana,60,05/13/2024 00:00:00,06/27/2024 00:00:00,07/12/2024 00:00:00,07/03/2020 00:00:00,FALSE,FALSE,0,,31.08,,0,922740.29,0,1100000,922740.29,83.89,0,922740.29,0,0,922740.29,0,0,0,800000,286437.31,8323.2,"2,5B",6,FALSE,863759000,3500000,278114.11,8323.2,0,0,0,922740.29,0,10,0,AUTO,AUTO TRADE,AUTO TRADE,Auto prodavnica,,2,2,1100000,0,0,,1,37,10/16/2020 00:00:00,06/03/2024 00:00:00,42762,1084
31994,46886,Customer 24,L1,O3,0,TRUE,TRUE,0,30 dana,32.74,06/04/2024 00:00:00,07/03/2024 00:00:00,06/18/2024 00:00:00,07/30/2015 00:00:00,TRUE,FALSE,0,,40.14,,2400000,1210685.75,50.45,2000000,2410771.09,120.54,0,1210685.75,0,92188.64,137429.54,0,-124772.51,0,429322,330807,148998.35,"3,7",4,FALSE,681463000,2200000,181808.65,148998.35,0,0,0,1118497.11,2151833.64,22,11,AUTO,AUTO TRADE,AUTO TRADE,Benzinska stanica van grada,,2,2,2000000,0,0,,1,24,10/13/2020 00:00:00,10/22/2020 00:00:00,46886,1273
6036,19399,Customer 25,K0,N1,61,FALSE,FALSE,0,0 dana,0,,01/11/2011 00:00:00,12/31/2014 00:00:00,01/11/2011 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO ELEKTRIKA I AUTO KLIMA SERVISI,,2,0,0,0,0,,0,1,12/31/2014 00:00:00,01/11/2011 00:00:00,19399,7
99287,66133,Customer 26,S1,A2,0,FALSE,FALSE,0.56,30 dana,94,03/25/2024 00:00:00,07/06/2024 00:00:00,07/12/2024 00:00:00,05/24/2023 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,34.11,,50000,10445.5,20.89,50000,32085.72,64.17,29150,10445.5,3650,346.16,-2961.87,-1,346.16,1,296468,415.95,0.56,"3,32",4,FALSE,106951000,0,415.39,0,0,0.56,0,10099.34,35047.59,1,0,AUTO,CARGO,CARGO MEHANIČARI,CARGO - PREVOZNICI (SOPSTVENO ODRŽAVANJE),,2,2,50000,0,0,,1,24,01/01/1753 00:00:00,09/22/2023 00:00:00,66133,666
52697,60185,Customer 27,K0,N2,0,FALSE,FALSE,0,30 dana,0,06/04/2021 00:00:00,06/04/2021 00:00:00,09/29/2021 00:00:00,06/04/2021 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,64.92,,50000,0,0,0,0,0,23100,0,0,0,0,0,0,0,100000,0,0,"3,17",4,FALSE,77970000,600000,0,0,0,0,0,0,0,1,0,TRADE,TRADE,Trgovina_Elektro materijal,Trgovina_Elektro materijal,,2,0,0,1,20,,0,24,01/01/1753 00:00:00,01/01/1753 00:00:00,60185,1346
131055,69619,Customer 28,S1,A2,0,FALSE,FALSE,0,15 dana,0,06/12/2024 00:00:00,06/12/2024 00:00:00,,06/12/2024 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,23.14,,0,8990.1,0,0,8990.1,0,0,8990.1,0,0,8990.1,1,0,0,50000,10788.12,10788.12,0,0,FALSE,0,0,0,10788.12,0,0,0,8990.1,0,7,1,DRVO,GRADNJA,Građevinska stolarija,UGRADNJA GRAĐEVINSKE STOLARIJE STOLARIJE,,2,2,0,0,0,,1,14,01/01/1753 00:00:00,01/01/1753 00:00:00,69619,1107
15989,34184,Customer 29,K0,N1,61,FALSE,FALSE,0,30 dana,0,,01/21/2019 00:00:00,01/31/2019 00:00:00,02/12/2016 00:00:00,FALSE,FALSE,0,,56.43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71760,0,0,4,4,FALSE,11960000,0,0,0,0,0,0,0,0,1,0,DRVO,GRADNJA,Gradnja završni radovi,"ZAVRŠNI RADOVI U GRAĐ. - GIPS, MOLERAJ",,2,0,0,0,0,,0,24,01/31/2019 00:00:00,01/21/2019 00:00:00,34184,1346
56326,56570,Customer 30,K0,N3,0,FALSE,FALSE,0,30 dana,0,,06/11/2020 00:00:00,,06/11/2020 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,38.57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264551,0,0,"3,35",4,FALSE,360271000,300000,0,0,0,0,0,0,0,3,10,METAL,INSTALACIJE,ELEKTROINSTALACIJE,"KOMUNIKACIJE, NADZOR I ALARMNI SISTEM",,2,0,0,0,0,,0,24,01/01/1753 00:00:00,06/11/2020 00:00:00,56570,21
52915,54248,Customer 31,K0,N2,0,FALSE,FALSE,0,20 dana,0,,02/21/2019 00:00:00,,02/21/2019 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,60.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,6,0,METAL,ODRŽAVANJE,HRANA/HEMIJA/LEKOVI,"POLJOPRIVREDA – FARMA, SILOSI, HLADNJAČE",,2,0,0,0,0,,0,20,01/01/1753 00:00:00,02/21/2019 00:00:00,54248,652
55607,56213,Customer 32,S1,A4,0,FALSE,FALSE,0,30 dana,36,03/08/2024 00:00:00,03/08/2024 00:00:00,04/03/2024 00:00:00,03/30/2020 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,55.78,,50000,7275.9,14.55,50000,7275.9,14.55,37650,7275.9,3850,0,-693.66,0,0,0,50000,0,0,"1,5BC",5,FALSE,1949364000,500000,0,0,0,0,0,7275.9,7969.56,500,20,METAL,ODRŽAVANJE,ODRŽAVANJE - METAL,INDUSTRIJA ODEĆE I OBUĆE,,2,0,50000,0,0,,1,24,09/22/2020 00:00:00,09/15/2022 00:00:00,56213,701
118473,60945,Customer 33,S2,R2,0,FALSE,FALSE,0,20 dana,27.69,05/15/2024 00:00:00,07/02/2024 00:00:00,06/07/2024 00:00:00,09/21/2021 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,54.92,,300000,157961.79,52.65,500000,265161.59,53.03,169800,157961.79,37500,10018.93,13320.91,-2,10018.93,2,50000,64367.86,52345.14,"2,4C",6,FALSE,20286000,1800000,12022.72,37195.2,15149.94,0,0,151432.86,251840.68,9,1,DRVO,DRVO,"Nameštaj, puno drvo",STOLARI,,2,3,500000,0,0,,1,20,01/01/1753 00:00:00,01/01/1753 00:00:00,60945,51
42219,50363,Customer 34,M1,R3,0,FALSE,FALSE,0,30 dana,26.33,05/23/2024 00:00:00,07/10/2024 00:00:00,07/09/2024 00:00:00,03/23/2017 00:00:00,FALSE,FALSE,0,,45.4,,250000,143044.12,57.22,300000,364400.69,121.47,130850,143044.12,21900,5996.72,119625.05,44,5996.72,-9,1722843,7196.77,0.71,"3,55",4,FALSE,375347000,0,7196.06,0.71,0,0,0,137047.4,244775.64,3,8,AUTO,CARGO,CARGO MEHANIČARI,CARGO - PREVOZNICI (SOPSTVENO ODRŽAVANJE),,2,2,300000,0,0,,1,24,07/16/2018 00:00:00,06/15/2018 00:00:00,50363,658
11236,27873,Customer 35,K0,N1,61,FALSE,FALSE,0,30 dana,0,,07/27/2017 00:00:00,04/25/2017 00:00:00,04/25/2014 00:00:00,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,NEMA APR,3,FALSE,0,0,0,0,0,0,0,0,0,1,0,TRADE,TRADE,Trgovina_Gvožđara,Trgovina_Gvožđara,,2,0,0,0,0,,0,24,04/25/2017 00:00:00,07/27/2017 00:00:00,27873,19
20482,39348,Customer 36,K0,N2,61,FALSE,FALSE,0,30 dana,0,,05/08/2019 00:00:00,06/14/2019 00:00:00,07/05/2013 00:00:00,FALSE,FALSE,0,,79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830752,0,0,"3,95",4,FALSE,97164000,200000,0,0,0,0,0,0,0,2,0,METAL,ODRŽAVANJE,HRANA/HEMIJA/LEKOVI,"HRANA, PIĆE I LEKOVI - PROIZVODNJA, ODRŽAVANJE",,2,0,0,0,0,,0,24,06/14/2019 00:00:00,05/08/2019 00:00:00,39348,1285
54717,55429,Customer 37,K0,N1,0,FALSE,FALSE,0,30 dana,44,05/23/2023 00:00:00,05/23/2023 00:00:00,07/06/2023 00:00:00,10/11/2019 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,37.52,,70000,0,0,70000,0,0,40320,0,5180,0,-42026.11,-8,0,0,50000,0,0,"3,55",4,FALSE,33151000,400000,0,0,0,0,0,0,42026.11,0,0,TRADE,TRADE,Trgovina_Elektro materijal,Trgovina_Elektro materijal,,2,0,70000,0,0,,0,24,11/19/2019 00:00:00,11/12/2019 00:00:00,55429,1178
2057,08520,Customer 38,K0,N1,61,FALSE,FALSE,0,20 dana,0,,09/30/2020 00:00:00,09/17/2020 00:00:00,10/19/2013 00:00:00,FALSE,TRUE,0,,72.38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,"2,35C",6,FALSE,3187000,0,0,0,0,0,0,0,0,2,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO MEHANIČARI,,2,0,0,0,0,,0,20,09/17/2020 00:00:00,09/30/2020 00:00:00,08520,17
14254,31960,Customer 39,K0,R1,61,FALSE,FALSE,0,20 dana,7,06/13/2023 00:00:00,06/13/2023 00:00:00,06/20/2023 00:00:00,11/30/2019 00:00:00,FALSE,FALSE,0,,35.33,,0,0,0,0,0,0,1560,0,0,0,-4908,-1,0,0,50000,0,0,"2,77C",6,FALSE,15490000,200000,0,0,0,0,0,0,4908,1,5,METAL,NETRADICIONALNI,Netradicionalni,Veterinarska delatnost,,2,0,0,0,0,,0,20,06/19/2020 00:00:00,08/12/2022 00:00:00,31960,651
30296,60803,Customer 40,K0,N1,0,FALSE,FALSE,0,30 dana,0,02/10/2023 00:00:00,02/10/2023 00:00:00,03/17/2023 00:00:00,09/13/2021 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,40.73,,20000,0,0,0,0,0,4160,0,0,0,-4536,-3,0,0,50000,0,0,0,0,FALSE,0,200000,0,0,0,0,0,0,4536,2,0,TRADE,TRADE,Trgovina Poljoapoteka,Trgovina Poljoapoteka,,2,0,0,0,0,,0,24,01/01/1753 00:00:00,02/10/2023 00:00:00,60803,1178
6093,19529,Customer 41,K0,N1,61,FALSE,FALSE,0,20 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1ACD,5,FALSE,0,0,0,0,0,0,0,0,0,0,0,AUTO,AUTO TRADE,AUTO TRADE,Auto prodavnica,,2,0,0,0,0,,0,20,01/01/1753 00:00:00,01/01/1753 00:00:00,19529,652
23300,42489,Customer 42,K0,N3,0,FALSE,FALSE,0,30 dana,0,,10/05/2018 00:00:00,10/12/2018 00:00:00,06/13/2013 00:00:00,FALSE,TRUE,0,,61.39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27549131,0,0,"3,92",4,FALSE,233487000,500000,0,0,0,0,0,0,0,1,1,TRADE,TRADE,Trgovina_Gvožđara,Trgovina_Gvožđara,,2,0,0,0,0,,0,24,10/12/2018 00:00:00,10/05/2018 00:00:00,42489,1346
127769,67211,Customer 43,S1,A1,0,FALSE,FALSE,0,15 dana,1,02/12/2024 00:00:00,02/12/2024 00:00:00,02/13/2024 00:00:00,10/12/2023 00:00:00,FALSE,FALSE,0,ZIRO-RACUN,38.57,,0,6990.2,0,0,16967.24,0,0,6990.2,0,0,6990.2,1,0,0,50000,0,0,4,4,FALSE,1397000,0,0,0,0,0,0,6990.2,9977.04,1,1,METAL,INSTALACIJE,ELEKTROINSTALACIJE,ELEKTROINSTALATERI - MONTAŽA I PROIZVODNJA,,2,0,0,0,0,,1,14,01/01/1753 00:00:00,01/01/1753 00:00:00,67211,1336
16187,34418,Customer 44,M1,A4,21,FALSE,FALSE,0,45 dana,31,06/03/2024 00:00:00,07/12/2024 00:00:00,07/08/2024 00:00:00,01/25/2013 00:00:00,TRUE,FALSE,0,,42.74,,380000,194800.88,51.26,380000,348853.73,91.8,202425,194800.88,28500,19104,-28675.67,0,-10505.77,-12,4681866,27805.67,0,"3,77",4,FALSE,1351188000,450000,27805.67,0,0,0,0,175696.88,347919.63,4,7,AUTO,AUTO,AUTOCENTAR,OVLAŠĆENI DILERI - AUTO CENTRI,,2,0,380000,3,60,,1,32,10/21/2020 00:00:00,10/24/2020 00:00:00,34418,1279
15404,33441,Customer 45,K0,N1,61,FALSE,FALSE,0,20 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1ABC,5,FALSE,188000,0,0,0,0,0,0,0,0,2,0,AUTO,AUTO,AUTO MEHANIČARI I ELEKTRIČARI,AUTO MEHANIČARI,,2,0,0,0,0,,0,20,01/01/1753 00:00:00,01/01/1753 00:00:00,33441,18
39094,48389,Customer 46,S2,A2,0,FALSE,FALSE,0,30 dana,30,03/29/2024 00:00:00,03/29/2024 00:00:00,04/30/2024 00:00:00,04/23/2016 00:00:00,FALSE,FALSE,0,,34.22,,200000,33104.72,16.55,200000,127615.33,63.81,98600,33104.72,15400,0,33104.72,11,0,0,2930087,0,0,"3,77",4,FALSE,105703000,1000000,0,0,0,0,0,33104.72,94510.61,11,4,METAL,METAL,BRAVARIJA - ČELIK,ČELIK BRAVARIJA I LAKE ČELIČNE KONSTRUKCIJE,,2,0,200000,1,30,,1,24,09/25/2020 00:00:00,10/15/2020 00:00:00,48389,1169
20130,38941,Customer 47,K0,N1,61,FALSE,FALSE,0,0 dana,0,,,,,FALSE,FALSE,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRISAN,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,TRADE,TRADE,Trgovina_Gvožđara,Trgovina_Gvožđara,,2,0,0,0,0,,0,1,01/01/1753 00:00:00,01/01/1753 00:00:00,38941,13
